Latitude,Longitude,125Fd,141ETR,143GSL,144HWDI,191Tx10,192Tx90,193Tn10,194Tn90,606R10,641CDD,644R5D,646SDII,695R95T,001TxGE,002TxLE,003TnGE,004TnLE,101AnnP,102GDD5,103GDD10,104GDD0,106Prcp20,107Prcp25,108Prcp10,109GSL_B,110GSL_E
50.7513,-118.8748,-0.436130536,-0.125272167,0.106203008,-0.126329787,-0.014614478,0,-0.234833649,0.263811534,0.323452485,-0.0625,0.351323535,0.006153834,0.259154265,0,0.031947262,0.073622403,-0.436130536,4.417614746,1.523029872,0.137794148,0.837592248,0.027777778,0,0.323452485,-0.1,0
50.8396,-112.9953,-0.157894737,-0.014000702,0.212912088,0.341085271,-0.073981388,0.050140917,-0.068493146,0.09669622,0,0,-0.0683974,-0.010851341,0.01877284,0.011363636,-0.333333333,0.227922078,-0.157894737,-0.251407996,1.062854614,0.494879223,2.407913935,0,0,0,-0.217391304,0
50.7322,-113.1016,-0.178174603,-0.043493682,0.209429825,0.285714286,-0.073059368,0.060221021,-0.084299262,0.11563419,0,0,-0.047202417,-0.009145791,0.02519651,0.059714795,-0.378888889,0.230769231,-0.178174603,-0.203177255,1.133859333,0.459418919,1.895460046,0,0,0,-0.207940252,0
50.6655,-112.9306,-0.181818182,-0.038045798,0.25,0.284161491,-0.063469505,0.064464134,-0.081900315,0.106234278,0,0,-0.063355175,-0.010233833,-0.010870004,0.037749288,-0.381962865,0.207614943,-0.181818182,-0.084062894,1.166499837,0.5270442,2.377882034,0,0,0,-0.231663685,0
50.6774,-112.2057,-0.166666667,-0.034807498,0.25,0.373940678,-0.05655874,0.075393404,-0.056302818,0.117416808,0,-0.090909091,0.028304842,-0.014205463,-0.139018866,0.10960961,-0.367883996,0.222222222,-0.166666667,-0.395632073,1.513850888,0.870556415,3.629376319,0,0,0,-0.25,0
50.5166,-115.0662,0.125,-0.053333282,0.125,-0.06002401,-0.034685622,0,-0.054794502,0.014419606,-0.075498575,-0.058823529,-0.100156224,-0.028077603,-0.090722297,0.076923077,-0.036375661,0.208333333,0.125,-0.631187485,0.281063648,0.524772462,1.776503282,0,0,-0.075498575,-0.031754032,0.051739518
50.6136,-119.5515,-0.5,-0.108146272,0.151086957,-0.130434783,-0.023823697,0,-0.236183273,0.235377279,0.194444444,-0.048809524,0.301494418,0.008266151,0.284998194,0.030776515,0,0.095238095,-0.5,3.635452815,1.794613198,0.459045156,1.959819935,0,0,0.194444444,-0.094339623,0.083333333
50.7929,-115.625,-0.3,-0.12248719,0.052027027,-0.232142857,-0.034246564,-0.050140944,-0.149439573,0.115634189,-0.039607843,0,-0.137645793,-0.023032944,-0.026918664,0,0.194600281,0.3,-0.3,0.177730815,0.641206741,0.072538309,0.368301101,0,0,-0.039607843,-0.11627907,-0.045983087
50.8394,-115.3495,0,-0.041509916,0.173214286,0.043498818,-0.039138967,0.035735555,-0.058708429,0.060882787,-0.034482759,-0.040408163,-0.06944445,-0.020854844,-0.044813371,0.111111111,-0.142857143,0.1875,0,-0.640657959,0.97035675,0.801798094,2.485748568,0,0,-0.034482759,-0.080540541,0.033482143
50.4301,-113.28,-0.2,-0.044768651,0.168699187,0.279513889,-0.057077631,0.074240836,-0.090392301,0.120640824,0,-0.036375661,0.00670272,-0.011749759,0.043271357,0.142857143,-0.28,0.222222222,-0.2,-0.401378562,1.820189765,1.172234389,2.941490113,0,0,0,-0.191391941,0
50.6722,-117.3469,-0.666666667,-0.157731866,0.38047619,-0.138888889,0,-0.049813191,-0.241740563,0.211906965,0.2,0,0.210705679,-0.000770476,0.118782002,0,0.133974359,0.228571429,-0.666666667,6.047381811,1.538709685,0.492961453,4.429215001,0.034482759,0,0.2,-0.24,0.2
50.9077,-116.5651,-0.055555556,-0.037970846,0.082207207,0,-0.024906592,0.021558746,-0.045662085,0.082191781,0,-0.029411765,-0.052173197,-0.023210881,0.011470802,0.075498575,0,0.093386628,-0.055555556,0.657978376,0.576895752,0.108708895,1.144446339,0,0,0,0,0.071428571
50.6031,-115.1023,0.166666667,-0.031785692,0.177521008,0,-0.044012375,0.029897811,0,0.006176184,-0.063508065,-0.05,-0.100181141,-0.024743695,-0.069395349,0.113421955,-0.128537736,0.166666667,0.166666667,-0.711609977,0.952761835,0.804613919,2.622008257,0,0,-0.063508065,-0.028174603,0.085144928
50.7112,-116.624,-0.520416667,-0.162375164,0.150757576,-0.266666667,0,-0.07827786,-0.221787345,0.177679313,0.063508065,-0.047619048,0.08397501,-0.012926839,0.051254301,0,0.2,0.293400287,-0.520416667,3.835090906,0.85143247,0.297114983,1.841931022,0,0,0.063508065,-0.105263158,0.15
50.4072,-110.8097,-0.2,-0.052554516,0.184697856,0.2,-0.030876272,0.07514923,-0.085616425,0.130300056,0,-0.040408163,-0.020829413,-0.012480213,0.007721061,0.107625483,-0.266666667,0.21680376,-0.2,-0.127357333,1.064610189,0.647914006,2.30213129,0,0,0,-0.14893617,0
50.7146,-108.1582,-0.3125,-0.029010869,0.204166667,0.349588719,-0.054794502,0.086845388,-0.112812246,0.182648365,0,0,-0.005916627,-0.01259625,0.10481735,0.133333333,-0.333333333,0.276228907,-0.3125,0.697966003,3.041154804,1.726191715,3.27442138,0,0,0,-0.205128205,0
50.6203,-115.5507,-0.037087912,0.020598177,0,0,-0.049564123,0.059398304,-0.03837151,0.102341498,-0.044444444,-0.039215686,-0.139750031,-0.023666143,-0.087503128,0.166666667,-0.172745358,0.082482993,-0.037087912,-0.22428317,0.869409708,0.71325157,0.778026581,0,0,-0.044444444,0.023809524,0
50.5114,-112.7284,-0.2,-0.062288561,0.213877339,0.316869919,-0.064407593,0.060882801,-0.097216083,0.112812253,0,0.040408163,-0.047003655,-0.014131972,-0.070672209,0.032258065,-0.375,0.25,-0.2,-0.265609582,1.301984841,0.447035327,2.308138893,0,0,0,-0.207940252,0
50.8999,-112.5777,-0.166666667,-0.019564015,0.236842105,0.336477987,-0.064737281,0.052856989,-0.079424147,0.127853897,0,-0.056623932,-0.001739536,-0.012142597,0.023943181,0.055555556,-0.375,0.224489796,-0.166666667,-0.071443146,1.048636458,0.483685811,2.898448064,0,0,0,-0.222222222,0
50.6863,-110.0296,-0.19047619,-0.039031407,0.292892157,0.263157895,-0.041049778,0.09132417,-0.094559194,0.132171022,0,-0.1,0.005182999,-0.014083329,0.000551354,0.142857143,-0.278888889,0.242833743,-0.19047619,0.091668955,2.195827908,1.232930903,4.172158857,0,0,0,-0.327254642,0
50.6436,-115.4134,0.076923077,-0.013636416,0.185615848,0,-0.044189115,0.034557925,-0.021952936,0.018579745,-0.045454545,-0.035714286,-0.135287451,-0.022946634,-0.078298234,0.133333333,-0.089087302,0.125,0.076923077,-0.425645254,1.287426867,0.881772244,2.960977969,0,0,-0.045454545,-0.086956522,0.086956522
50.4164,-109.2285,-0.269281477,-0.028833448,0.282535075,0.265686275,-0.053149698,0.086384136,-0.094411578,0.129776497,-0.018019481,-0.140873016,-0.026068658,-0.017514844,0.047706812,0.111111111,-0.285714286,0.242311277,-0.269281477,0.241901138,2.501441638,1.259189659,4.281660871,0,0,-0.018019481,-0.315789474,0
50.8411,-111.6792,-0.149074074,-0.025913299,0.25,0.362373737,-0.052259842,0.09132417,-0.045662091,0.1293524,0,-0.153010033,0.105483004,-0.016652521,-0.033688174,0.14160401,-0.367137356,0.227272727,-0.149074074,0.000276739,1.627373133,1.093538172,3.56494533,0,0,0,-0.243138635,0.025320513
50.9097,-113.7563,-0.25,-0.027937956,0.197560976,0.333333333,-0.075841066,0.080580183,-0.105613558,0.122927189,0,-0.027443609,-0.179318129,-0.006557519,-0.024688285,0.173163418,-0.333333333,0.224744898,-0.25,-0.135004997,2.812089417,1.497414005,3.455099944,0,0,0,-0.166666667,0.074537037
50.6452,-113.0691,-0.205128205,-0.058226936,0.15,0.285714286,-0.062266491,0.052857013,-0.099930146,0.131612226,0,0,-0.020110999,-0.009035783,0.034067396,0.090909091,-0.366028708,0.25,-0.205128205,-0.110697856,1.381869507,0.557905409,1.387174645,0,0,0,-0.14893617,0.027443609
50.7728,-112.8241,-0.157894737,-0.02506099,0.198039216,0.333333333,-0.068493128,0.057210366,-0.072522163,0.099626411,0,0.022233202,-0.070760685,-0.012788351,-0.015440651,0,-0.348913043,0.241060026,-0.157894737,-0.249809722,1.04556697,0.478747729,2.025263247,0,0,0,-0.205505279,0
50.8636,-118.7821,-0.349418605,-0.112025574,0.19160178,-0.024404762,-0.03913893,-0.037359893,-0.151682132,0.162628365,0.1,-0.066666667,0.150471898,-0.007056155,0.143955343,-0.019507576,-0.076923077,0,-0.349418605,1.463711754,1.654291496,0.430332277,1.820708579,0,0,0.1,-0.19292804,0
50.5274,-109.8369,-0.163636364,-0.038366928,0.306907378,0.287593985,-0.045662093,0.092525857,-0.084299234,0.100345242,0,-0.087595908,0.015071045,-0.013054859,0.047525145,0.12372449,-0.287301587,0.25,-0.163636364,0.135346685,1.964811961,1.070913166,4.034311967,0,0,0,-0.333333333,-0.028174603
50.5283,-111.2829,-0.166666667,-0.042767696,0.188934217,0.352941176,-0.047647404,0.093475683,-0.063224426,0.136986306,0,0,0.047999992,-0.013303225,0.012853357,0.130434783,-0.333333333,0.230769231,-0.166666667,-0.057681927,1.429764457,0.732895689,2.743871916,0,0,0,-0.222222222,-0.031130268
50.6804,-109.3042,-0.252659574,-0.015708894,0.270979021,0.26201373,-0.034557896,0.080763331,-0.09132418,0.133722874,0,-0.067424242,0.036811613,-0.012179608,0.086125443,0.070598007,-0.297058824,0.269230769,-0.252659574,0.009995513,2.060168445,1.015845556,3.419547725,0,0,0,-0.294117647,0
50.7429,-108.7436,-0.310795455,-0.019052431,0.210526316,0.231663685,-0.036944793,0.064676214,-0.119863006,0.180496913,0,0,-0.013193104,-0.010940635,0.050481615,0.078461538,-0.277465918,0.276228907,-0.310795455,0.186470908,2.356129286,1.030908357,2.9709729,0,0,0,-0.235294118,0
50.8681,-120.1371,-0.338095238,-0.095576096,0.103571429,0,-0.053437896,0.035735545,-0.161915812,0.171232869,0.088235294,-0.066666667,0.18751394,0.00351008,0.160261465,0.026334026,-0.21845175,0.08,-0.338095238,2.87255275,1.199344974,0.305860999,1.424033029,0,0,0.088235294,-0.051956815,0.025649351
50.4395,-109.8107,-0.142857143,-0.034164183,0.302458548,0.333333333,-0.039714532,0.091324206,-0.068493128,0.08830336,0,-0.166666667,0.021843201,-0.012996204,0.011004857,0.147058824,-0.293400287,0.222222222,-0.142857143,0.301206316,1.942981123,0.994254711,4.045936461,0,0,0,-0.355654762,-0.040833333
50.6118,-117.1703,-0.461538462,-0.113628021,0.157378741,-0.090909091,-0.010342285,-0.011663685,-0.182648408,0.186799505,0.188577586,-0.03125,0.237876201,-0.003219637,0.143635235,0,0.057983193,0.153846154,-0.461538462,4.983567855,0.698845412,0.043213981,1.600761846,0.038461538,0,0.188577586,-0.022001934,0.113636364
50.4157,-116.1966,-0.333333333,-0.104881128,0.116515837,-0.211646137,-0.007307233,-0.043033525,-0.166192261,0.142942226,0.030834915,-0.055555556,-0.019918545,-0.018954023,0.016437833,0,0.19047619,0.193548387,-0.333333333,1.85694878,0.732629189,0.25920528,1.311987626,0,0,0.030834915,-0.2,-0.021980676
50.8118,-119.9563,-0.352396514,-0.088426773,0.063164894,0,-0.054794502,0.038249409,-0.166553242,0.179465233,0.102564103,-0.071428571,0.20253061,0.006857642,0.229320213,0.03030303,-0.190982776,0.083333333,-0.352396514,3.125598891,1.454969002,0.344200516,0.895927429,0,0,0.102564103,-0.051956815,0
50.5198,-113.8972,-0.276228907,-0.041296288,0.267479675,0.252118644,-0.059237313,0.091324204,-0.099626389,0.160210993,0,0,0.041041223,-0.010884682,0.038711902,0.208333333,-0.25,0.231663685,-0.276228907,-0.39483203,2.940574114,1.634533352,4.413255991,0,0,0,-0.175191816,0.1
50.6963,-109.1642,-0.269230769,-0.015888892,0.272727273,0.25,-0.039138987,0.076280485,-0.100549811,0.14916887,0,-0.067424242,0.030512883,-0.010846951,0.061890262,0.069612591,-0.275185936,0.285714286,-0.269230769,0.06590832,2.055877413,0.963279724,3.231794621,0,0,0,-0.28125,0
50.7148,-113.8271,-0.28939206,-0.044686768,0.18349359,0.267948718,-0.074123784,0.095294818,-0.122914344,0.156555763,0,0.023558758,-0.032068214,-0.005919291,0.078667058,0.239565217,-0.257603687,0.260869565,-0.28939206,-0.016683732,2.97440971,1.817400487,3.461697049,0,0,0,-0.145896657,0.070598007
50.8661,-120.5887,-0.4,-0.117339832,0.08697479,0,-0.057378037,0.008058015,-0.199252793,0.18264842,0.057142857,-0.093386628,0.120729208,-0.001635519,0.135581348,0,-0.138888889,0.117647059,-0.4,2.025717841,1.216176961,0.238579801,1.132112505,0,0,0.057142857,-0.026315789,0.053418803
50.7784,-118.739,-0.552177858,-0.140372451,0.157894737,-0.083333333,-0.012894614,0,-0.268080036,0.273972644,0.333333333,-0.041666667,0.438449704,0.011225812,0.260934035,0,0.051315789,0.087595908,-0.552177858,5.476935296,1.614380394,0.196620814,1.772388301,0.044444444,0,0.333333333,-0.043478261,0.096399535
50.4975,-114.6191,-0.225148124,-0.126285365,0.16954023,-0.091750842,-0.042149654,-0.019569465,-0.132262629,0.121765614,-0.090909091,-0.045454545,-0.110602236,-0.031868819,-0.119200665,0,-0.041241497,0.321428571,-0.225148124,-0.874739226,0.35324049,0.050531367,1.4959413,0,0,-0.090909091,-0.173913043,0
50.6288,-118.0684,-0.406084656,-0.134821411,0.213203463,-0.085714286,-0.03913893,0,-0.182648404,0.235963575,0.157378741,-0.099019608,0.183933642,-0.005506836,0.169231427,0.037037037,-0.051956815,0.052631579,-0.406084656,1.83610555,1.813312553,0.098913003,2.142911762,0.027027027,0,0.157378741,-0.1225,0.087595908
50.6083,-109.1391,-0.288512241,-0.022539904,0.264912281,0.258201058,-0.051369861,0.078277872,-0.106043658,0.151806449,0,-0.105263158,0.001000214,-0.012474736,0.050820048,0.074074074,-0.287593985,0.265006002,-0.288512241,0.114191462,2.364610629,1.163981304,3.850151542,0,0,0,-0.310727969,0
50.5044,-109.2536,-0.257142857,-0.021396132,0.319090909,0.25,-0.044781054,0.074719787,-0.09132417,0.130463146,-0.020620748,-0.092329545,-0.008009118,-0.016715467,0.035403659,0.112159329,-0.276595745,0.230769231,-0.257142857,0.128773455,2.519947895,1.114462363,4.473309518,0,0,-0.020620748,-0.315789474,0
50.4205,-108.368,-0.38548951,-0.046237522,0.210526316,0.3125,-0.06088278,0.076407917,-0.122089447,0.185622194,0,-0.149468085,-0.094030346,-0.014367118,-0.029579204,0.107142857,-0.325226244,0.266666667,-0.38548951,0.427881827,3.083498274,1.737307594,3.514242532,0,0,0,-0.235294118,0
50.8624,-115.2115,-0.65,-0.210436816,-0.045548654,-0.226843911,-0.048635899,-0.08777568,-0.210748159,0.243244021,-0.021054965,-0.055555556,-0.092581094,-0.025305482,-0.048206331,0,0.166666667,0.467375887,-0.65,0.096123468,0.051326552,-0.381520958,-0.947585329,-0.018518519,0,-0.021054965,0,0
50.8214,-114.8991,-0.025,-0.054920858,0.154700855,0.158492823,-0.051369871,0.059133852,-0.069471667,0.06849314,-0.042572464,-0.041666667,0.028617178,-0.021542243,0.009936375,0.093386628,-0.319805195,0.24695122,-0.025,-0.923716809,1.16589001,1.019161454,2.519901395,0,0,-0.042572464,-0.029040404,0.093073593
50.5538,-118.9238,-0.418010753,-0.105541278,0.109903382,0,-0.063469505,0,-0.133178177,0.182648388,0,-0.053342817,-0.015488689,-0.012646968,0.024096526,0.045454545,-0.192012289,0,-0.418010753,-0.179803515,2.141438415,1.292196655,1.988314868,0,0,0,-0.027046784,0.041666667
50.5301,-110.5599,-0.210526316,-0.044308808,0.20782726,0.285714286,-0.034246579,0.08891929,-0.082925461,0.121411613,0,-0.160645161,-0.005409712,-0.014220545,0.023773342,0.197222222,-0.270979021,0.2,-0.210526316,0.074378204,1.489114704,0.993814087,2.71979578,0,0,0,-0.16002845,0
50.5985,-110.0028,-0.176470588,-0.041121254,0.333333333,0.285714286,-0.044282923,0.084801044,-0.091324203,0.121765605,0,-0.153846154,0.010995018,-0.015919763,0.001830359,0.142857143,-0.277465918,0.23255814,-0.176470588,0.16380746,2.045222943,1.160380554,4.176551462,0,0,0,-0.355654762,-0.023255814
50.6987,-120.046,-0.405083655,-0.070666631,0.322781655,0.083333333,-0.058411904,0.045662085,-0.13996567,0.187660923,0.076923077,-0.033908046,0.088318167,0.005732614,0.198128131,0.085144928,-0.136363636,0.071428571,-0.405083655,1.787672531,2.745828068,0.910420009,3.731725089,0,0,0.076923077,-0.103006189,0.25
50.8909,-108.2049,-0.315037594,-0.027221431,0.150757576,0.423985619,-0.05479455,0.086028931,-0.10958906,0.191780841,0,0,0.043821332,-0.009814476,0.113099766,0.142857143,-0.342160279,0.24695122,-0.315037594,0.72394804,3.046844482,1.804155138,2.812493758,0,0,0,-0.181818182,0
50.5439,-109.6976,-0.166666667,-0.028959398,0.306907378,0.329457364,-0.03913893,0.095065752,-0.08251039,0.102739751,0,-0.128618693,0.026463302,-0.015265049,0.001501071,0.113247863,-0.285714286,0.244173442,-0.166666667,0.117635436,2.138844264,1.07612576,4.342135343,0,0,0,-0.333333333,0
50.4373,-118.5681,-0.45,-0.110617267,0.071428571,-0.091750842,-0.021074821,0.02537658,-0.199252798,0.273972616,0.229967949,-0.076923077,0.287648803,0.000864608,0.282467832,0.064516129,0,0.066666667,-0.45,2.925827172,1.852366638,0.454516673,0.991127523,0,0,0.229967949,-0.055555556,0
50.6929,-114.552,-0.090909091,-0.03978725,0.202040816,0.166666667,-0.067794228,0.074240821,-0.065320843,0.101471336,-0.055555556,0,-0.049583551,-0.022021477,-0.097659632,0.166666667,-0.264705882,0.255319149,-0.090909091,-1.443917422,1.267285567,1.21242846,2.863643071,0,0,-0.055555556,-0.040408163,0.096006144
50.6467,-117.4831,-0.282813782,-0.099591831,0,-0.039230769,-0.028839218,0.008180107,-0.136986291,0.181610599,0.147244806,-0.050641026,0.234570866,-0.006446294,0.232201066,0.077677225,0,0.0625,-0.282813782,2.045440674,1.037615967,0.242202759,0.135845873,0.048780488,0,0.147244806,0,0
50.6285,-111.8974,-0.2,-0.038508332,0.285714286,0.452762923,-0.063224453,0.091324201,-0.063224462,0.144196109,0,-0.081666667,0.064071206,-0.015821885,-0.082968501,0.150471698,-0.363636364,0.23706512,-0.2,-0.465402767,2.023883312,1.26424771,4.347181532,0,0,0,-0.285714286,0
50.7357,-116.487,-0.225,-0.093364071,0.0625,-0.179285714,0,-0.035215841,-0.121765608,0.142784656,0,-0.047619048,0.012698485,-0.018015475,0.084476155,0.038461538,0.142857143,0.166666667,-0.225,2.102865735,0.051739647,-0.255770865,0.266578702,0,0,0,0,0
50.5313,-112.5902,-0.183501684,-0.058714051,0.3,0.333333333,-0.066299175,0.059133846,-0.091324194,0.115356897,0,0,-0.027440515,-0.014544133,-0.074345825,0.023532669,-0.378078078,0.235294118,-0.183501684,-0.338073858,1.571344001,0.539541782,3.514707595,0,0,0,-0.25,0
50.6007,-116.7215,-0.216538789,-0.056666657,0.111111111,-0.089572193,-0.01797024,0.021496351,-0.091324237,0.119863007,0.049390244,-0.054054054,0.081944227,-0.018086041,0.105415742,0.055555556,0.043015726,0.090909091,-0.216538789,1.853510622,0.988956384,0.137403579,1.398649307,0,0,0.049390244,-0.029513889,0.041666667
50.8106,-120.4074,-0.333333333,-0.090198802,0.258661888,0.105263158,-0.056039854,0.040122219,-0.136986295,0.175733869,0.05,-0.126329787,0.085255757,0.001153432,0.126527154,0.1,-0.149545772,0.071428571,-0.333333333,1.485204112,2.167944853,0.731272112,3.018659804,0,0,0.05,-0.166666667,0.116515837
50.5572,-115.3767,-0.52,-0.162167913,0,-0.224313863,-0.045662085,-0.075411661,-0.205479449,0.182648434,0,-0.020833333,-0.130222983,-0.025357871,-0.092130858,0,0.230769231,0.38548951,-0.52,0.75756361,0.354474661,-0.027500009,-0.001350626,0,0,0,-0.093386628,-0.044466403
50.4726,-119.7764,-0.436698718,-0.063622377,0.324926686,0.118823529,-0.071612903,0.053365252,-0.136986291,0.180107763,0.025657895,-0.066666667,-0.001732111,-0.000365762,0.086547213,0.166666667,-0.153846154,0.05,-0.436698718,0.847802618,3.503693698,1.735956101,4.946195696,0,0,0.025657895,-0.214285714,0.1
50.4506,-113.1423,-0.166666667,-0.043875013,0.212443585,0.3,-0.063714554,0.068493163,-0.085321208,0.094836666,0,0,-0.062358648,-0.011726773,-0.002598763,0.098780488,-0.308608059,0.2,-0.166666667,-0.438540141,1.773833425,0.990105747,2.986465228,0,0,0,-0.217391304,0
50.4005,-109.3676,-0.222222222,-0.021505724,0.285714286,0.280625,-0.048348132,0.08850822,-0.078277889,0.104145572,0,-0.145502646,0.01191659,-0.020133053,0.032944516,0.12,-0.295206972,0.232051282,-0.222222222,0.294895405,2.392059695,1.092830062,4.054141235,0,0,0,-0.3,0
50.4838,-117.8499,-0.774853801,-0.156671407,0.222222222,0,-0.097847325,0.046449371,-0.218036497,0.301369858,0,-0.052631579,0.086549819,-0.012075065,0.043846638,0.0625,-0.232051282,0,-0.774853801,-0.955359133,3.773195501,1.668719935,3.806504386,0,0,0,-0.151086957,0.083333333
50.8091,-111.2309,-0.168238994,-0.036325255,0.217391304,0.367883996,-0.047796321,0.096864104,-0.065492499,0.136986286,0,-0.048199768,0.141158083,-0.013267225,0.06208619,0.154700855,-0.375,0.234313725,-0.168238994,0.430543673,1.674313221,1.043080475,3.210587113,0,0,0,-0.278888889,0
50.7833,-117.2506,-0.333333333,-0.109114667,0.222222222,0,-0.048348118,0.020322137,-0.121765645,0.164383545,0.035714286,-0.045454545,0.026625946,-0.020707192,0.121832157,0.068181818,-0.125,0.055555556,-0.333333333,-0.266073524,1.625961062,0.329586957,2.653656006,0,0,0.035714286,-0.166666667,0.039230769
50.4443,-119.9107,-0.431595365,-0.056083042,0.3,0.025320513,-0.066620096,0.05718122,-0.154109597,0.212107805,0.05,-0.03125,0.03968761,0.000651329,0.13665963,0.125,-0.156725146,0.076923077,-0.431595365,1.074918698,3.081336975,1.198348384,3.943760463,0,0,0.05,-0.1,0.2
50.8229,-113.7225,-0.263654419,-0.040881102,0.2,0.301162791,-0.073981387,0.085861035,-0.104872312,0.143361207,0,-0.036375661,-0.114927485,-0.007160302,0.006761591,0.181818182,-0.314144737,0.244897959,-0.263654419,-0.15321608,2.760376019,1.575877242,3.526259266,0,0,0,-0.177124183,0.0625
50.7987,-113.273,-0.178174603,-0.017228209,0.2,0.25,-0.074460342,0.056406126,-0.068493168,0.106747072,-0.025641026,0,-0.070416751,-0.007156051,0.057964553,0.09646402,-0.341052632,0.210526316,-0.178174603,-0.177552835,1.44314276,0.851016072,2.595652262,0,0,-0.025641026,-0.206896552,0.03125
50.6383,-112.4832,-0.149545772,-0.031158786,0.313392857,0.333333333,-0.057181204,0.062065646,-0.061373797,0.101361041,0,-0.028571429,-0.001325761,-0.014377229,-0.047828599,0.111111111,-0.355197133,0.198039216,-0.149545772,-0.352591477,1.488713351,0.82220242,4.195079262,0,0,0,-0.276819923,0
50.4243,-115.6135,-0.269281477,0.002270183,0.21845175,0.033333333,-0.061373779,0.066197714,-0.079724558,0.149439588,0,-0.058823529,-0.102186417,-0.023559654,-0.056302563,0.227922078,-0.176470588,0.058823529,-0.269281477,0.237548934,1.874384263,1.057987296,3.147116268,0,0,0,-0.225403226,0
50.4437,-119.4631,-0.431595365,-0.070000458,0.181818182,0,-0.036529692,0.034246571,-0.176125237,0.213461035,0.091966173,-0.032258065,0.062002068,0.000622872,0.191505698,0.082482993,-0.127016129,0.069767442,-0.431595365,1.228596157,2.71428796,0.939759002,2.717861548,0,0,0.091966173,-0.074074074,0.125
50.7579,-117.3873,-0.373940678,-0.129138009,0.2,-0.1,0,-0.017970229,-0.178082192,0.202359666,0.294786096,-0.043961353,0.361548294,0.00105217,0.222200959,0,0.105263158,0.105263158,-0.373940678,5.570958258,0.546357254,-0.402987439,1.337281198,0.067424242,0.022727273,0.294786096,-0.063829787,0.098780488
50.7665,-117.8377,-0.574734043,-0.145051022,0.140394089,-0.091750842,0,-0.019569488,-0.239726045,0.246575326,0.333333333,-0.025320513,0.449564486,0.011839261,0.216549105,0,0.034482759,0.104355717,-0.574734043,7.202990214,0.654705838,-0.205898914,1.236630187,0.083333333,0.022474747,0.333333333,0,0.112373737
50.5265,-119.0589,-0.448275862,-0.093355689,0.25,-0.021980676,-0.051369856,0,-0.161892899,0.199252819,0.085106383,-0.068181818,0.065549468,-0.004066443,0.145885922,0.102302459,-0.08,0.025641026,-0.448275862,1.107776441,2.676853416,0.891668701,3.424542745,0,0,0.085106383,-0.193376068,0.1
50.6701,-113.5169,-0.264912281,-0.051888932,0.181848853,0.285714286,-0.05841192,0.064822696,-0.09695616,0.153170615,0,-0.068965517,-0.011777821,-0.007435489,0.048001995,0.166666667,-0.294117647,0.25,-0.264912281,0.005364895,1.949215166,1.102058049,2.523886108,0,0,0,-0.169047619,0.039230769
50.4322,-109.0892,-0.318181818,-0.03200016,0.316431322,0.285714286,-0.049813189,0.081314188,-0.106299412,0.153767121,0,-0.166666667,-0.031127076,-0.016853018,0.030855498,0.1,-0.271780303,0.258661888,-0.318181818,0.267979288,2.684604645,1.321081947,4.453104269,0,0,0,-0.341883117,0
50.4159,-120.0448,-0.446360153,-0.077386435,0.058257919,0,-0.04820673,0.054794538,-0.200690502,0.216294161,0.044444444,0,0.077100317,-0.001652961,0.123403161,0.06936648,-0.284366577,0.1,-0.446360153,1.406375135,2.026604171,0.532756875,1.177735255,0,0,0.044444444,0,0.036700337
50.9182,-115.9758,0,0.003299866,0.048199768,0,-0.038683826,0.05751079,-0.030441403,0.10483996,-0.051956815,-0.05,-0.215294788,-0.023246109,-0.077262527,0.146341463,-0.141428571,0.055555556,0,-0.640416828,0.979162515,0.57542573,0.570367062,0,0,-0.051956815,0.042572464,0.066666667
50.8092,-119.0541,-0.311111111,-0.089291628,0.1875,0,-0.03504997,-0.019808134,-0.139965683,0.146771022,0.115384615,-0.055555556,0.151143462,-0.00202108,0.126494877,0,-0.094044811,0,-0.311111111,1.771568881,1.760397319,0.478806159,2.260207893,0,0,0.115384615,-0.172745358,0.043961353
50.6548,-108.7193,-0.314550265,-0.027236356,0.210526316,0.230769231,-0.039138937,0.063224435,-0.122710698,0.188595983,0,-0.029411765,-0.072440437,-0.012950221,0.046386994,0.084039548,-0.272727273,0.278423773,-0.314550265,0.050686486,2.56098195,1.171331846,2.852193479,0,0,0,-0.235294118,0
50.4752,-114.7562,0.027402402,-0.095255248,0.060661765,-0.076923077,-0.036776513,-0.011420491,-0.074719776,0.034246574,-0.112159329,-0.040408163,-0.110500288,-0.032921824,-0.124700705,0.061862245,-0.083333333,0.25,0.027402402,-1.248264737,-0.046108588,0.118685404,0.772252093,0,0,-0.112159329,-0.048199768,-0.045454545
50.4042,-112.8346,-0.149468085,-0.049109333,0.133974359,0.306020067,-0.065059901,0.06088278,-0.079227745,0.103653265,0,0,-0.013987489,-0.014461083,-0.053399147,0.080540541,-0.333333333,0.204981993,-0.149468085,-0.391589873,1.494402933,0.84115268,2.028205782,0,0,0,-0.153846154,0
50.8966,-120.0016,-0.333333333,-0.110333464,0.090909091,-0.087922705,-0.047796297,0.006194997,-0.199252801,0.167828501,0.131006865,-0.1,0.250496807,0.005546915,0.219362395,0,-0.117647059,0.111111111,-0.333333333,3.822892879,1.100892401,0.189603305,1.567799554,0,0,0.131006865,-0.098780488,0
