Station:,"58.0462,-110.281",,,,Station ID:,149,,Begin Yr:,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lat:,58.0461998,Lon:,-110.2809982,,Country:,Canada,,End Yr:,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trend (/yr):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Significance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,125Fd,125Fd Trendline,141ETR,141ETR Trendline,143GSL,143GSL Trendline,144HWDI,144HWDI Trendline,191Tx10,191Tx10 Trendline,192Tx90,192Tx90 Trendline,193Tn10,193Tn10 Trendline,194Tn90,194Tn90 Trendline,606R10,606R10 Trendline,641CDD,641CDD Trendline,644R5D,644R5D Trendline,646SDII,646SDII Trendline,695R95T,695R95T Trendline,001TxGE,001TxGE Trendline,002TxLE,002TxLE Trendline,003TnGE,003TnGE Trendline,004TnLE,004TnLE Trendline,101AnnP,101AnnP Trendline,102GDD5,102GDD5 Trendline,103GDD10,103GDD10 Trendline,104GDD0,104GDD0 Trendline,106Prcp20,106Prcp20 Trendline,107Prcp25,107Prcp25 Trendline,108Prcp10,108Prcp10 Trendline,109GSL_B,109GSL_B Trendline,110GSL_E,110GSL_E Trendline
1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,233.00,217.18,82.02,77.09,149.00,149.45,0.00,20.25,10.68,10.99,5.48,7.79,23.29,14.36,1.64,5.48,2.00,6.00,25.00,20.36,43.56,39.58,2.90,3.49,9.29,18.79,21.00,20.51,153.00,149.43,289.00,295.91,233.00,217.18,381.71,418.83,1197.99,1235.02,722.59,709.84,2212.59,2181.11,1.00,1.00,0.00,0.00,2.00,6.00,123.00,126.92,271.00,273.64
1951,226.00,216.94,76.99,77.02,148.00,149.69,23.00,20.71,17.81,10.93,9.04,7.91,26.58,14.21,2.74,5.67,3.00,6.00,13.00,20.45,41.83,39.75,2.80,3.50,10.60,18.90,24.00,20.61,160.00,149.19,285.00,296.35,226.00,216.94,359.35,418.48,1177.25,1237.10,699.95,710.87,2179.95,2184.40,0.00,1.00,0.00,0.00,3.00,6.00,117.00,126.83,264.00,273.75
1952,200.00,216.71,74.85,76.96,183.00,149.93,26.00,21.17,8.22,10.87,10.96,8.02,13.42,14.06,8.77,5.85,4.00,6.00,22.00,20.55,25.46,39.91,3.18,3.51,13.19,19.00,8.00,20.72,129.00,148.94,321.00,296.79,200.00,216.71,393.09,418.12,1283.28,1239.17,722.25,711.90,2552.25,2187.69,0.00,1.00,0.00,0.00,4.00,6.00,103.00,126.75,285.00,273.87
1953,209.00,216.47,77.24,76.89,138.00,150.17,37.00,21.63,7.40,10.81,10.41,8.14,11.51,13.90,8.22,6.04,3.00,6.00,20.00,20.64,28.46,40.08,2.92,3.51,11.52,19.10,22.00,20.83,141.00,148.70,327.00,297.23,209.00,216.47,376.37,417.77,1191.96,1241.25,692.23,712.92,2072.23,2190.99,0.00,1.00,0.00,0.00,3.00,6.00,136.00,126.67,273.00,273.98
1954,216.00,216.24,76.76,76.82,137.00,150.41,56.00,22.09,12.33,10.75,15.07,8.26,14.52,13.75,12.33,6.23,6.00,6.00,25.00,20.73,36.26,40.24,3.40,3.52,19.31,19.21,14.00,20.93,125.00,148.46,302.00,297.67,216.00,216.24,407.37,417.42,1222.49,1243.33,712.43,713.95,2082.43,2194.28,0.00,1.00,0.00,0.00,6.00,6.00,135.00,126.58,271.00,274.10
1955,224.00,216.00,76.66,76.76,137.00,150.65,15.00,22.55,13.15,10.68,10.14,8.38,14.52,13.60,5.75,6.42,4.00,6.00,13.00,20.82,33.74,40.40,3.14,3.52,11.31,19.31,32.00,21.04,149.00,148.21,281.00,298.12,224.00,216.00,434.63,417.07,1300.81,1245.41,777.60,714.98,2147.59,2197.57,1.00,1.00,0.00,0.00,4.00,6.00,134.00,126.50,270.00,274.21
1956,229.00,215.76,74.57,76.69,133.00,150.89,28.00,23.00,11.51,10.62,8.49,8.49,12.88,13.45,6.85,6.60,6.00,6.00,21.00,20.91,38.91,40.57,3.53,3.53,19.19,19.42,26.00,21.15,139.00,147.97,299.00,298.56,229.00,215.76,416.36,416.71,1191.71,1247.49,685.51,716.01,2015.52,2200.86,1.00,1.00,0.00,0.00,6.00,6.00,135.00,126.42,267.00,274.33
1957,231.00,215.53,73.95,76.62,155.00,151.13,14.00,23.46,6.85,10.56,7.40,8.61,13.15,13.30,5.21,6.79,2.00,6.00,32.00,21.00,36.96,40.73,3.16,3.53,9.79,19.52,11.00,21.25,149.00,147.73,303.00,299.00,231.00,215.53,308.62,416.36,1182.34,1249.56,650.34,717.04,2200.34,2204.16,0.00,1.00,0.00,0.00,2.00,6.00,121.00,126.33,275.00,274.44
1958,211.00,215.29,70.70,76.56,148.00,151.37,35.00,23.92,4.11,10.50,8.49,8.73,9.59,13.15,10.68,6.98,5.00,6.00,17.00,21.09,58.39,40.90,3.22,3.54,27.25,19.62,13.00,21.36,133.00,147.49,324.00,299.44,211.00,215.29,340.98,416.01,1165.44,1251.64,645.10,718.07,2125.09,2207.45,2.00,1.00,2.00,0.00,5.00,6.00,124.00,126.25,271.00,274.55
